#separator:,
#html:true
#if matches:keep both
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::pret. indefinido: yo, tú, él
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"romper, él, pret. indefinido",romper,łamać,to break,el,pret_indefinido,rompió,,false,,conjugation::po-polsku
"saber, yo, pret. indefinido",saber,wiedzieć,to know,yo,pret_indefinido,s<em>upe</em>,wiedziałem,true,,conjugation::po-polsku conjugation::basic-verb
"saber, tú, pret. indefinido",saber,wiedzieć,to know,tu,pret_indefinido,s<em>up</em>iste,wiedziałeś,true,,conjugation::po-polsku conjugation::basic-verb
"saber, él, pret. indefinido",saber,wiedzieć,to know,el,pret_indefinido,s<em>upo</em>,wiedział,true,,conjugation::po-polsku conjugation::basic-verb
"sacarse, yo, pret. indefinido",sacarse,dostać,to take off,yo,pret_indefinido,me sa<em>qu</em>é,,true,,conjugation::po-polsku
"sacarse, tú, pret. indefinido",sacarse,dostać,to take off,tu,pret_indefinido,te sacaste,,false,,conjugation::po-polsku
"sacarse, él, pret. indefinido",sacarse,dostać,to take off,el,pret_indefinido,se sacó,,false,,conjugation::po-polsku
"salir, yo, pret. indefinido",salir,wychodzić,to go out,yo,pret_indefinido,salí,wyszedłem,false,,conjugation::po-polsku conjugation::basic-verb
"salir, tú, pret. indefinido",salir,wychodzić,to go out,tu,pret_indefinido,saliste,wyszedłeś,false,,conjugation::po-polsku conjugation::basic-verb
"salir, él, pret. indefinido",salir,wychodzić,to go out,el,pret_indefinido,salió,wyszedł,false,,conjugation::po-polsku conjugation::basic-verb
"seguir, yo, pret. indefinido",seguir,kontynuować,to follow,yo,pret_indefinido,seguí,,false,,conjugation::po-polsku conjugation::basic-verb
"seguir, tú, pret. indefinido",seguir,kontynuować,to follow,tu,pret_indefinido,seguiste,,false,,conjugation::po-polsku conjugation::basic-verb
"seguir, él, pret. indefinido",seguir,kontynuować,to follow,el,pret_indefinido,s<em>i</em>guió,,true,,conjugation::po-polsku conjugation::basic-verb
"sentir, yo, pret. indefinido",sentir,czuć,to feel,yo,pret_indefinido,sentí,czułem,false,,conjugation::po-polsku
"sentir, tú, pret. indefinido",sentir,czuć,to feel,tu,pret_indefinido,sentiste,czułeś,false,,conjugation::po-polsku
"sentir, él, pret. indefinido",sentir,czuć,to feel,el,pret_indefinido,s<em>i</em>ntió,czuł,true,,conjugation::po-polsku
"ser, yo, pret. indefinido",ser,być,to be,yo,pret_indefinido,<em>fui</em>,byłem,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, tú, pret. indefinido",ser,być,to be,tu,pret_indefinido,<em>fu</em>iste,byłeś,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, él, pret. indefinido",ser,być,to be,el,pret_indefinido,<em>fue</em>,był,true,ser,conjugation::po-polsku conjugation::basic-verb
"soler, yo, pret. indefinido",soler,mieć w zwyczaju,to use to,yo,pret_indefinido,solí,,false,,conjugation::po-polsku
"soler, tú, pret. indefinido",soler,mieć w zwyczaju,to use to,tu,pret_indefinido,soliste,,false,,conjugation::po-polsku
"soler, él, pret. indefinido",soler,mieć w zwyczaju,to use to,el,pret_indefinido,solió,,false,,conjugation::po-polsku
"suponer, yo, pret. indefinido",suponer,przypuszczać,to suppose,yo,pret_indefinido,sup<em>use</em>,,true,,conjugation::po-polsku
"suponer, tú, pret. indefinido",suponer,przypuszczać,to suppose,tu,pret_indefinido,sup<em>us</em>iste,,true,,conjugation::po-polsku
"suponer, él, pret. indefinido",suponer,przypuszczać,to suppose,el,pret_indefinido,sup<em>uso</em>,,true,,conjugation::po-polsku
"tener, yo, pret. indefinido",tener,mieć,to have,yo,pret_indefinido,t<em>uve</em>,miałem,true,,conjugation::po-polsku conjugation::basic-verb
"tener, tú, pret. indefinido",tener,mieć,to have,tu,pret_indefinido,t<em>uv</em>iste,miałeś,true,,conjugation::po-polsku conjugation::basic-verb
"tener, él, pret. indefinido",tener,mieć,to have,el,pret_indefinido,t<em>uvo</em>,miał,true,,conjugation::po-polsku conjugation::basic-verb
"traducir, yo, pret. indefinido",traducir,tłumaczyć,to translate,yo,pret_indefinido,tradu<em>je</em>,,true,,conjugation::po-polsku
"traducir, tú, pret. indefinido",traducir,tłumaczyć,to translate,tu,pret_indefinido,tradu<em>j</em>iste,,true,,conjugation::po-polsku
"traducir, él, pret. indefinido",traducir,tłumaczyć,to translate,el,pret_indefinido,tradu<em>jo</em>,,true,,conjugation::po-polsku
"traer, yo, pret. indefinido",traer,przynieść,to bring,yo,pret_indefinido,tra<em>je</em>,,true,,conjugation::po-polsku
"traer, tú, pret. indefinido",traer,przynieść,to bring,tu,pret_indefinido,tra<em>j</em>iste,,true,,conjugation::po-polsku
"traer, él, pret. indefinido",traer,przynieść,to bring,el,pret_indefinido,tra<em>jo</em>,,true,,conjugation::po-polsku
"tratar, yo, pret. indefinido",tratar,próbować,to treat,yo,pret_indefinido,traté,,false,,conjugation::po-polsku
"tratar, tú, pret. indefinido",tratar,próbować,to treat,tu,pret_indefinido,trataste,,false,,conjugation::po-polsku
"tratar, él, pret. indefinido",tratar,próbować,to treat,el,pret_indefinido,trató,,false,,conjugation::po-polsku
"vencer, yo, pret. indefinido",vencer,pokonać,to defeat,yo,pret_indefinido,vencí,,false,,conjugation::po-polsku
"vencer, tú, pret. indefinido",vencer,pokonać,to defeat,tu,pret_indefinido,venciste,,false,,conjugation::po-polsku
"vencer, él, pret. indefinido",vencer,pokonać,to defeat,el,pret_indefinido,venció,,false,,conjugation::po-polsku
"venir, yo, pret. indefinido",venir,przychodzić,to come,yo,pret_indefinido,v<em>ine</em>,,true,,conjugation::po-polsku conjugation::basic-verb
"venir, tú, pret. indefinido",venir,przychodzić,to come,tu,pret_indefinido,v<em>i</em>niste,,true,,conjugation::po-polsku conjugation::basic-verb
"venir, él, pret. indefinido",venir,przychodzić,to come,el,pret_indefinido,v<em>ino</em>,,true,,conjugation::po-polsku conjugation::basic-verb
"ver, yo, pret. indefinido",ver,oglądać,to see,yo,pret_indefinido,v<em>i</em>,oglądałem,true,,conjugation::po-polsku conjugation::basic-verb
"ver, tú, pret. indefinido",ver,oglądać,to see,tu,pret_indefinido,viste,oglądałeś,false,,conjugation::po-polsku conjugation::basic-verb
"ver, él, pret. indefinido",ver,oglądać,to see,el,pret_indefinido,vi<em>o</em>,oglądał,true,,conjugation::po-polsku conjugation::basic-verb
"vestir, yo, pret. indefinido",vestir,nosić,to wear,yo,pret_indefinido,vestí,nosiłem,false,vestir,conjugation::po-polsku
"vestir, tú, pret. indefinido",vestir,nosić,to wear,tu,pret_indefinido,vestiste,nosiłeś,false,vestir,conjugation::po-polsku
"vestir, él, pret. indefinido",vestir,nosić,to wear,el,pret_indefinido,v<em>i</em>stió,nosił,true,vestir,conjugation::po-polsku
"vestirse, yo, pret. indefinido",vestirse,ubierać się,to get dressed,yo,pret_indefinido,me vestí,ubierałem się,false,,conjugation::po-polsku
"vestirse, tú, pret. indefinido",vestirse,ubierać się,to get dressed,tu,pret_indefinido,te vestiste,ubierałeś się,false,,conjugation::po-polsku
"vestirse, él, pret. indefinido",vestirse,ubierać się,to get dressed,el,pret_indefinido,se v<em>i</em>stió,ubierał się,true,,conjugation::po-polsku
"volar, yo, pret. indefinido",volar,latać,to fly,yo,pret_indefinido,volé,,false,,conjugation::po-polsku
"volar, tú, pret. indefinido",volar,latać,to fly,tu,pret_indefinido,volaste,,false,,conjugation::po-polsku
"volar, él, pret. indefinido",volar,latać,to fly,el,pret_indefinido,voló,,false,,conjugation::po-polsku
"volver, yo, pret. indefinido",volver,wracać,to return,yo,pret_indefinido,volví,wracałem,false,,conjugation::po-polsku conjugation::basic-verb
"volver, tú, pret. indefinido",volver,wracać,to return,tu,pret_indefinido,volviste,wracałeś,false,,conjugation::po-polsku conjugation::basic-verb
"volver, él, pret. indefinido",volver,wracać,to return,el,pret_indefinido,volvió,wracał,false,,conjugation::po-polsku conjugation::basic-verb
"jugar, yo, pret. indefinido",jugar,grać,to play,yo,pret_indefinido,jug<em>u</em>é,,true,,conjugation::po-polsku
"jugar, tú, pret. indefinido",jugar,grać,to play,tu,pret_indefinido,jugaste,,false,,conjugation::po-polsku
"jugar, él, pret. indefinido",jugar,grać,to play,el,pret_indefinido,jugó,,false,,conjugation::po-polsku
"utilizar, yo, pret. indefinido",utilizar,używać,to use,yo,pret_indefinido,utili<em>c</em>é,,true,,conjugation::po-polsku
"utilizar, tú, pret. indefinido",utilizar,używać,to use,tu,pret_indefinido,utilizaste,,false,,conjugation::po-polsku
"utilizar, él, pret. indefinido",utilizar,używać,to use,el,pret_indefinido,utilizó,,false,,conjugation::po-polsku
"marcar, yo, pret. indefinido",marcar,zaznaczać,to mark,yo,pret_indefinido,mar<em>qu</em>é,,true,,conjugation::po-polsku
"marcar, tú, pret. indefinido",marcar,zaznaczać,to mark,tu,pret_indefinido,marcaste,,false,,conjugation::po-polsku
"marcar, él, pret. indefinido",marcar,zaznaczać,to mark,el,pret_indefinido,marcó,,false,,conjugation::po-polsku
"rechazar, yo, pret. indefinido",rechazar,odrzucać,to reject,yo,pret_indefinido,recha<em>c</em>é,,true,,conjugation::po-polsku
"rechazar, tú, pret. indefinido",rechazar,odrzucać,to reject,tu,pret_indefinido,rechazaste,,false,,conjugation::po-polsku
"rechazar, él, pret. indefinido",rechazar,odrzucać,to reject,el,pret_indefinido,rechazó,,false,,conjugation::po-polsku
"aparcar, yo, pret. indefinido",aparcar,parkować,to park,yo,pret_indefinido,apar<em>qu</em>é,,true,,conjugation::po-polsku
"aparcar, tú, pret. indefinido",aparcar,parkować,to park,tu,pret_indefinido,aparcaste,,false,,conjugation::po-polsku
"aparcar, él, pret. indefinido",aparcar,parkować,to park,el,pret_indefinido,aparcó,,false,,conjugation::po-polsku
"tocar, yo, pret. indefinido",tocar,dotykać,to touch,yo,pret_indefinido,to<em>qu</em>é,,true,,conjugation::po-polsku
"tocar, tú, pret. indefinido",tocar,dotykać,to touch,tu,pret_indefinido,tocaste,,false,,conjugation::po-polsku
"tocar, él, pret. indefinido",tocar,dotykać,to touch,el,pret_indefinido,tocó,,false,,conjugation::po-polsku
"alcanzar, yo, pret. indefinido",alcanzar,sięgać,to reach,yo,pret_indefinido,alcan<em>c</em>é,,true,,conjugation::po-polsku
"alcanzar, tú, pret. indefinido",alcanzar,sięgać,to reach,tu,pret_indefinido,alcanzaste,,false,,conjugation::po-polsku
"alcanzar, él, pret. indefinido",alcanzar,sięgać,to reach,el,pret_indefinido,alcanzó,,false,,conjugation::po-polsku
"producir, yo, pret. indefinido",producir,produkować,to produce,yo,pret_indefinido,produ<em>je</em>,,true,,conjugation::po-polsku
"producir, tú, pret. indefinido",producir,produkować,to produce,tu,pret_indefinido,produ<em>j</em>iste,,true,,conjugation::po-polsku
"producir, él, pret. indefinido",producir,produkować,to produce,el,pret_indefinido,produ<em>jo</em>,,true,,conjugation::po-polsku
"sustituir, yo, pret. indefinido",sustituir,zastępować,to substitute,yo,pret_indefinido,sustituí,,false,,conjugation::po-polsku
"sustituir, tú, pret. indefinido",sustituir,zastępować,to substitute,tu,pret_indefinido,sustituiste,,false,,conjugation::po-polsku
"sustituir, él, pret. indefinido",sustituir,zastępować,to substitute,el,pret_indefinido,sustitu<em>y</em>ó,,true,,conjugation::po-polsku
"aprobarse, yo, pret. indefinido",aprobarse,aprobować,to pass,yo,pret_indefinido,me aprobé,,false,,conjugation::po-polsku
"aprobarse, tú, pret. indefinido",aprobarse,aprobować,to pass,tu,pret_indefinido,te aprobaste,,false,,conjugation::po-polsku
"aprobarse, él, pret. indefinido",aprobarse,aprobować,to pass,el,pret_indefinido,se aprobó,,false,,conjugation::po-polsku
"luchar, yo, pret. indefinido",luchar,walczyć,to fight,yo,pret_indefinido,luché,,false,,conjugation::po-polsku
"luchar, tú, pret. indefinido",luchar,walczyć,to fight,tu,pret_indefinido,luchaste,,false,,conjugation::po-polsku
"luchar, él, pret. indefinido",luchar,walczyć,to fight,el,pret_indefinido,luchó,,false,,conjugation::po-polsku
