#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"construir, ellos, pretérito imperfecto",construir,budować,to build,ellos,pret_imperfecto,construían,,false,,
"construir, tú, imperativo",construir,budować,to build,tu,imperativo,constru<em>y</em>e,,true,,
"construir, usted, imperativo",construir,budować,to build,ud,imperativo,constru<em>y</em>a,,true,,
"construir, ns, imperativo",construir,budować,to build,ns,imperativo,constru<em>y</em>amos,,true,,
"construir, vs, imperativo",construir,budować,to build,vs,imperativo,construid,,false,,
"construir, ustedes, imperativo",construir,budować,to build,uds,imperativo,constru<em>y</em>an,,true,,
"construir, yo, futuro",construir,budować,to build,yo,futuro_simple,construiré,,false,,
"construir, tú, futuro",construir,budować,to build,tu,futuro_simple,construirás,,false,,
"construir, él, futuro",construir,budować,to build,el,futuro_simple,construirá,,false,,
"construir, ns, futuro",construir,budować,to build,ns,futuro_simple,construiremos,,false,,
"construir, vs, futuro",construir,budować,to build,vs,futuro_simple,construiréis,,false,,
"construir, ellos, futuro",construir,budować,to build,ellos,futuro_simple,construirán,,false,,
"contar, yo, presente",contar,liczyć,to count,yo,presente,c<em>ue</em>nto,,true,,
"contar, tú, presente",contar,liczyć,to count,tu,presente,c<em>ue</em>ntas,,true,,
"contar, él, presente",contar,liczyć,to count,el,presente,c<em>ue</em>nta,,true,,
"contar, ns, presente",contar,liczyć,to count,ns,presente,contamos,,false,,
"contar, vs, presente",contar,liczyć,to count,vs,presente,contáis,,false,,
"contar, ellos, presente",contar,liczyć,to count,ellos,presente,c<em>ue</em>ntan,,true,,
"contar, yo, pret. indefinido",contar,liczyć,to count,yo,pret_indefinido,conté,,false,,
"contar, tú, pret. indefinido",contar,liczyć,to count,tu,pret_indefinido,contaste,,false,,
"contar, él, pret. indefinido",contar,liczyć,to count,el,pret_indefinido,contó,,false,,
"contar, ns, pret. indefinido",contar,liczyć,to count,ns,pret_indefinido,contamos,,false,,
"contar, vs, pret. indefinido",contar,liczyć,to count,vs,pret_indefinido,contasteis,,false,,
"contar, ellos, pret. indefinido",contar,liczyć,to count,ellos,pret_indefinido,contaron,,false,,
"contar, yo, pret. perfecto",contar,liczyć,to count,yo,pret_perfecto,he contado,,false,,
"contar, tú, pret. perfecto",contar,liczyć,to count,tu,pret_perfecto,has contado,,false,,
"contar, él, pret. perfecto",contar,liczyć,to count,el,pret_perfecto,ha contado,,false,,
"contar, ns, pret. perfecto",contar,liczyć,to count,ns,pret_perfecto,hemos contado,,false,,
"contar, vs, pret. perfecto",contar,liczyć,to count,vs,pret_perfecto,habéis contado,,false,,
"contar, ellos, pret. perfecto",contar,liczyć,to count,ellos,pret_perfecto,han contado,,false,,
"contar, yo, presente progresivo",contar,liczyć,to count,yo,presente_progresivo,estoy contando,,false,,
"contar, tú, presente progresivo",contar,liczyć,to count,tu,presente_progresivo,estás contando,,false,,
"contar, él, presente progresivo",contar,liczyć,to count,el,presente_progresivo,está contando,,false,,
"contar, ns, presente progresivo",contar,liczyć,to count,ns,presente_progresivo,estamos contando,,false,,
"contar, vs, presente progresivo",contar,liczyć,to count,vs,presente_progresivo,estáis contando,,false,,
"contar, ellos, presente progresivo",contar,liczyć,to count,ellos,presente_progresivo,están contando,,false,,
"contar, yo, pretérito imperfecto",contar,liczyć,to count,yo,pret_imperfecto,contaba,,false,,
"contar, tú, pretérito imperfecto",contar,liczyć,to count,tu,pret_imperfecto,contabas,,false,,
"contar, él, pretérito imperfecto",contar,liczyć,to count,el,pret_imperfecto,contaba,,false,,
"contar, ns, pretérito imperfecto",contar,liczyć,to count,ns,pret_imperfecto,contábamos,,false,,
"contar, vs, pretérito imperfecto",contar,liczyć,to count,vs,pret_imperfecto,contabais,,false,,
"contar, ellos, pretérito imperfecto",contar,liczyć,to count,ellos,pret_imperfecto,contaban,,false,,
"contar, tú, imperativo",contar,liczyć,to count,tu,imperativo,c<em>ue</em>nta,,true,,
"contar, usted, imperativo",contar,liczyć,to count,ud,imperativo,c<em>ue</em>nte,,true,,
"contar, ns, imperativo",contar,liczyć,to count,ns,imperativo,contemos,,false,,
"contar, vs, imperativo",contar,liczyć,to count,vs,imperativo,contad,,false,,
"contar, ustedes, imperativo",contar,liczyć,to count,uds,imperativo,c<em>ue</em>nten,,true,,
"contar, yo, futuro",contar,liczyć,to count,yo,futuro_simple,contaré,,false,,
"contar, tú, futuro",contar,liczyć,to count,tu,futuro_simple,contarás,,false,,
"contar, él, futuro",contar,liczyć,to count,el,futuro_simple,contará,,false,,
"contar, ns, futuro",contar,liczyć,to count,ns,futuro_simple,contaremos,,false,,
"contar, vs, futuro",contar,liczyć,to count,vs,futuro_simple,contaréis,,false,,
"contar, ellos, futuro",contar,liczyć,to count,ellos,futuro_simple,contarán,,false,,
"crecer, yo, presente",crecer,rosnąć,to grow,yo,presente,cre<em>z</em>co,,true,,
"crecer, tú, presente",crecer,rosnąć,to grow,tu,presente,creces,,false,,
"crecer, él, presente",crecer,rosnąć,to grow,el,presente,crece,,false,,
"crecer, ns, presente",crecer,rosnąć,to grow,ns,presente,crecemos,,false,,
"crecer, vs, presente",crecer,rosnąć,to grow,vs,presente,crecéis,,false,,
"crecer, ellos, presente",crecer,rosnąć,to grow,ellos,presente,crecen,,false,,
"crecer, yo, pret. indefinido",crecer,rosnąć,to grow,yo,pret_indefinido,crecí,,false,,
"crecer, tú, pret. indefinido",crecer,rosnąć,to grow,tu,pret_indefinido,creciste,,false,,
"crecer, él, pret. indefinido",crecer,rosnąć,to grow,el,pret_indefinido,creció,,false,,
"crecer, ns, pret. indefinido",crecer,rosnąć,to grow,ns,pret_indefinido,crecimos,,false,,
"crecer, vs, pret. indefinido",crecer,rosnąć,to grow,vs,pret_indefinido,crecisteis,,false,,
"crecer, ellos, pret. indefinido",crecer,rosnąć,to grow,ellos,pret_indefinido,crecieron,,false,,
"crecer, yo, pret. perfecto",crecer,rosnąć,to grow,yo,pret_perfecto,he crecido,,false,,
"crecer, tú, pret. perfecto",crecer,rosnąć,to grow,tu,pret_perfecto,has crecido,,false,,
"crecer, él, pret. perfecto",crecer,rosnąć,to grow,el,pret_perfecto,ha crecido,,false,,
"crecer, ns, pret. perfecto",crecer,rosnąć,to grow,ns,pret_perfecto,hemos crecido,,false,,
"crecer, vs, pret. perfecto",crecer,rosnąć,to grow,vs,pret_perfecto,habéis crecido,,false,,
"crecer, ellos, pret. perfecto",crecer,rosnąć,to grow,ellos,pret_perfecto,han crecido,,false,,
"crecer, yo, presente progresivo",crecer,rosnąć,to grow,yo,presente_progresivo,estoy creciendo,,false,,
"crecer, tú, presente progresivo",crecer,rosnąć,to grow,tu,presente_progresivo,estás creciendo,,false,,
"crecer, él, presente progresivo",crecer,rosnąć,to grow,el,presente_progresivo,está creciendo,,false,,
"crecer, ns, presente progresivo",crecer,rosnąć,to grow,ns,presente_progresivo,estamos creciendo,,false,,
"crecer, vs, presente progresivo",crecer,rosnąć,to grow,vs,presente_progresivo,estáis creciendo,,false,,
"crecer, ellos, presente progresivo",crecer,rosnąć,to grow,ellos,presente_progresivo,están creciendo,,false,,
"crecer, yo, pretérito imperfecto",crecer,rosnąć,to grow,yo,pret_imperfecto,crecía,,false,,
"crecer, tú, pretérito imperfecto",crecer,rosnąć,to grow,tu,pret_imperfecto,crecías,,false,,
"crecer, él, pretérito imperfecto",crecer,rosnąć,to grow,el,pret_imperfecto,crecía,,false,,
"crecer, ns, pretérito imperfecto",crecer,rosnąć,to grow,ns,pret_imperfecto,crecíamos,,false,,
"crecer, vs, pretérito imperfecto",crecer,rosnąć,to grow,vs,pret_imperfecto,crecíais,,false,,
"crecer, ellos, pretérito imperfecto",crecer,rosnąć,to grow,ellos,pret_imperfecto,crecían,,false,,
"crecer, tú, imperativo",crecer,rosnąć,to grow,tu,imperativo,crece,,false,,
"crecer, usted, imperativo",crecer,rosnąć,to grow,ud,imperativo,cre<em>z</em>ca,,true,,
"crecer, ns, imperativo",crecer,rosnąć,to grow,ns,imperativo,cre<em>z</em>camos,,true,,
"crecer, vs, imperativo",crecer,rosnąć,to grow,vs,imperativo,creced,,false,,
"crecer, ustedes, imperativo",crecer,rosnąć,to grow,uds,imperativo,cre<em>z</em>can,,true,,
"crecer, yo, futuro",crecer,rosnąć,to grow,yo,futuro_simple,creceré,,false,,
"crecer, tú, futuro",crecer,rosnąć,to grow,tu,futuro_simple,crecerás,,false,,
"crecer, él, futuro",crecer,rosnąć,to grow,el,futuro_simple,crecerá,,false,,
"crecer, ns, futuro",crecer,rosnąć,to grow,ns,futuro_simple,creceremos,,false,,
"crecer, vs, futuro",crecer,rosnąć,to grow,vs,futuro_simple,creceréis,,false,,
"crecer, ellos, futuro",crecer,rosnąć,to grow,ellos,futuro_simple,crecerán,,false,,
"dar, yo, presente",dar,dać,to give,yo,presente,do<em>y</em>,daję,true,,conjugation::po-polsku conjugation::basic-verb
"dar, tú, presente",dar,dać,to give,tu,presente,das,dajesz,false,,conjugation::po-polsku conjugation::basic-verb
"dar, él, presente",dar,dać,to give,el,presente,da,daje,false,,conjugation::po-polsku conjugation::basic-verb
"dar, ns, presente",dar,dać,to give,ns,presente,damos,dajemy,false,,conjugation::po-polsku conjugation::basic-verb
"dar, vs, presente",dar,dać,to give,vs,presente,d<em>a</em>is,dajecie,true,,conjugation::po-polsku conjugation::basic-verb
"dar, ellos, presente",dar,dać,to give,ellos,presente,dan,dają,false,,conjugation::po-polsku conjugation::basic-verb
"dar, yo, pret. indefinido",dar,dać,to give,yo,pret_indefinido,d<em>i</em>,dałem,true,,conjugation::po-polsku conjugation::basic-verb
"dar, tú, pret. indefinido",dar,dać,to give,tu,pret_indefinido,d<em>i</em>ste,dałeś,true,,conjugation::po-polsku conjugation::basic-verb
"dar, él, pret. indefinido",dar,dać,to give,el,pret_indefinido,d<em>io</em>,dał,true,,conjugation::po-polsku conjugation::basic-verb
"dar, ns, pret. indefinido",dar,dać,to give,ns,pret_indefinido,d<em>i</em>mos,daliśmy,true,,conjugation::po-polsku conjugation::basic-verb
"dar, vs, pret. indefinido",dar,dać,to give,vs,pret_indefinido,d<em>i</em>steis,daliście,true,,conjugation::po-polsku conjugation::basic-verb
"dar, ellos, pret. indefinido",dar,dać,to give,ellos,pret_indefinido,d<em>ie</em>ron,dali,true,,conjugation::po-polsku conjugation::basic-verb
"dar, yo, pret. perfecto",dar,dać,to give,yo,pret_perfecto,he dado,,false,,conjugation::basic-verb
"dar, tú, pret. perfecto",dar,dać,to give,tu,pret_perfecto,has dado,,false,,conjugation::basic-verb
"dar, él, pret. perfecto",dar,dać,to give,el,pret_perfecto,ha dado,,false,,conjugation::basic-verb
"dar, ns, pret. perfecto",dar,dać,to give,ns,pret_perfecto,hemos dado,,false,,conjugation::basic-verb
"dar, vs, pret. perfecto",dar,dać,to give,vs,pret_perfecto,habéis dado,,false,,conjugation::basic-verb
"dar, ellos, pret. perfecto",dar,dać,to give,ellos,pret_perfecto,han dado,,false,,conjugation::basic-verb
"dar, yo, presente progresivo",dar,dać,to give,yo,presente_progresivo,estoy dando,,false,,conjugation::basic-verb
"dar, tú, presente progresivo",dar,dać,to give,tu,presente_progresivo,estás dando,,false,,conjugation::basic-verb
"dar, él, presente progresivo",dar,dać,to give,el,presente_progresivo,está dando,,false,,conjugation::basic-verb
"dar, ns, presente progresivo",dar,dać,to give,ns,presente_progresivo,estamos dando,,false,,conjugation::basic-verb
"dar, vs, presente progresivo",dar,dać,to give,vs,presente_progresivo,estáis dando,,false,,conjugation::basic-verb
"dar, ellos, presente progresivo",dar,dać,to give,ellos,presente_progresivo,están dando,,false,,conjugation::basic-verb
"dar, yo, pretérito imperfecto",dar,dać,to give,yo,pret_imperfecto,daba,,false,,conjugation::basic-verb
"dar, tú, pretérito imperfecto",dar,dać,to give,tu,pret_imperfecto,dabas,,false,,conjugation::basic-verb
"dar, él, pretérito imperfecto",dar,dać,to give,el,pret_imperfecto,daba,,false,,conjugation::basic-verb
"dar, ns, pretérito imperfecto",dar,dać,to give,ns,pret_imperfecto,dábamos,,false,,conjugation::basic-verb
"dar, vs, pretérito imperfecto",dar,dać,to give,vs,pret_imperfecto,dabais,,false,,conjugation::basic-verb
"dar, ellos, pretérito imperfecto",dar,dać,to give,ellos,pret_imperfecto,daban,,false,,conjugation::basic-verb
"dar, tú, imperativo",dar,dać,to give,tu,imperativo,da,,false,,conjugation::basic-verb
"dar, usted, imperativo",dar,dać,to give,ud,imperativo,d<em>é</em>,,true,,conjugation::basic-verb
"dar, ns, imperativo",dar,dać,to give,ns,imperativo,demos,,false,,conjugation::basic-verb
"dar, vs, imperativo",dar,dać,to give,vs,imperativo,dad,,false,,conjugation::basic-verb
"dar, ustedes, imperativo",dar,dać,to give,uds,imperativo,den,,false,,conjugation::basic-verb
"dar, yo, futuro",dar,dać,to give,yo,futuro_simple,daré,,false,,conjugation::basic-verb
"dar, tú, futuro",dar,dać,to give,tu,futuro_simple,darás,,false,,conjugation::basic-verb
"dar, él, futuro",dar,dać,to give,el,futuro_simple,dará,,false,,conjugation::basic-verb
"dar, ns, futuro",dar,dać,to give,ns,futuro_simple,daremos,,false,,conjugation::basic-verb
"dar, vs, futuro",dar,dać,to give,vs,futuro_simple,daréis,,false,,conjugation::basic-verb
"dar, ellos, futuro",dar,dać,to give,ellos,futuro_simple,darán,,false,,conjugation::basic-verb
"deber, yo, presente",deber,musieć,to owe,yo,presente,debo,,false,,
"deber, tú, presente",deber,musieć,to owe,tu,presente,debes,,false,,
"deber, él, presente",deber,musieć,to owe,el,presente,debe,,false,,
"deber, ns, presente",deber,musieć,to owe,ns,presente,debemos,,false,,
"deber, vs, presente",deber,musieć,to owe,vs,presente,debéis,,false,,
"deber, ellos, presente",deber,musieć,to owe,ellos,presente,deben,,false,,
"deber, yo, pret. indefinido",deber,musieć,to owe,yo,pret_indefinido,debí,,false,,
"deber, tú, pret. indefinido",deber,musieć,to owe,tu,pret_indefinido,debiste,,false,,
"deber, él, pret. indefinido",deber,musieć,to owe,el,pret_indefinido,debió,,false,,
"deber, ns, pret. indefinido",deber,musieć,to owe,ns,pret_indefinido,debimos,,false,,
"deber, vs, pret. indefinido",deber,musieć,to owe,vs,pret_indefinido,debisteis,,false,,
"deber, ellos, pret. indefinido",deber,musieć,to owe,ellos,pret_indefinido,debieron,,false,,
"deber, yo, pret. perfecto",deber,musieć,to owe,yo,pret_perfecto,he debido,,false,,
"deber, tú, pret. perfecto",deber,musieć,to owe,tu,pret_perfecto,has debido,,false,,
"deber, él, pret. perfecto",deber,musieć,to owe,el,pret_perfecto,ha debido,,false,,
"deber, ns, pret. perfecto",deber,musieć,to owe,ns,pret_perfecto,hemos debido,,false,,
"deber, vs, pret. perfecto",deber,musieć,to owe,vs,pret_perfecto,habéis debido,,false,,
"deber, ellos, pret. perfecto",deber,musieć,to owe,ellos,pret_perfecto,han debido,,false,,
"deber, yo, presente progresivo",deber,musieć,to owe,yo,presente_progresivo,estoy debiendo,,false,,
"deber, tú, presente progresivo",deber,musieć,to owe,tu,presente_progresivo,estás debiendo,,false,,
"deber, él, presente progresivo",deber,musieć,to owe,el,presente_progresivo,está debiendo,,false,,
"deber, ns, presente progresivo",deber,musieć,to owe,ns,presente_progresivo,estamos debiendo,,false,,
"deber, vs, presente progresivo",deber,musieć,to owe,vs,presente_progresivo,estáis debiendo,,false,,
"deber, ellos, presente progresivo",deber,musieć,to owe,ellos,presente_progresivo,están debiendo,,false,,
"deber, yo, pretérito imperfecto",deber,musieć,to owe,yo,pret_imperfecto,debía,,false,,
"deber, tú, pretérito imperfecto",deber,musieć,to owe,tu,pret_imperfecto,debías,,false,,
"deber, él, pretérito imperfecto",deber,musieć,to owe,el,pret_imperfecto,debía,,false,,
"deber, ns, pretérito imperfecto",deber,musieć,to owe,ns,pret_imperfecto,debíamos,,false,,
"deber, vs, pretérito imperfecto",deber,musieć,to owe,vs,pret_imperfecto,debíais,,false,,
"deber, ellos, pretérito imperfecto",deber,musieć,to owe,ellos,pret_imperfecto,debían,,false,,
"deber, tú, imperativo",deber,musieć,to owe,tu,imperativo,debe,,false,,
"deber, usted, imperativo",deber,musieć,to owe,ud,imperativo,deba,,false,,
"deber, ns, imperativo",deber,musieć,to owe,ns,imperativo,debamos,,false,,
"deber, vs, imperativo",deber,musieć,to owe,vs,imperativo,debed,,false,,
"deber, ustedes, imperativo",deber,musieć,to owe,uds,imperativo,deban,,false,,
"deber, yo, futuro",deber,musieć,to owe,yo,futuro_simple,deberé,,false,,
"deber, tú, futuro",deber,musieć,to owe,tu,futuro_simple,deberás,,false,,
"deber, él, futuro",deber,musieć,to owe,el,futuro_simple,deberá,,false,,
"deber, ns, futuro",deber,musieć,to owe,ns,futuro_simple,deberemos,,false,,
"deber, vs, futuro",deber,musieć,to owe,vs,futuro_simple,deberéis,,false,,
"deber, ellos, futuro",deber,musieć,to owe,ellos,futuro_simple,deberán,,false,,
"decir, yo, presente",decir,mówić,to say,yo,presente,d<em>ig</em>o,mówię,true,,conjugation::po-polsku conjugation::basic-verb
"decir, tú, presente",decir,mówić,to say,tu,presente,d<em>i</em>ces,mówisz,true,,conjugation::po-polsku conjugation::basic-verb
"decir, él, presente",decir,mówić,to say,el,presente,d<em>i</em>ce,mówi,true,,conjugation::po-polsku conjugation::basic-verb
"decir, ns, presente",decir,mówić,to say,ns,presente,decimos,mówimy,false,,conjugation::po-polsku conjugation::basic-verb
"decir, vs, presente",decir,mówić,to say,vs,presente,decís,mówicie,false,,conjugation::po-polsku conjugation::basic-verb
"decir, ellos, presente",decir,mówić,to say,ellos,presente,d<em>i</em>cen,mówią,true,,conjugation::po-polsku conjugation::basic-verb
"decir, yo, pret. indefinido",decir,mówić,to say,yo,pret_indefinido,d<em>ije</em>,mówiłem,true,,conjugation::po-polsku conjugation::basic-verb
"decir, tú, pret. indefinido",decir,mówić,to say,tu,pret_indefinido,d<em>ij</em>iste,mówiłeś,true,,conjugation::po-polsku conjugation::basic-verb
"decir, él, pret. indefinido",decir,mówić,to say,el,pret_indefinido,d<em>ijo</em>,mówił,true,,conjugation::po-polsku conjugation::basic-verb
"decir, ns, pret. indefinido",decir,mówić,to say,ns,pret_indefinido,d<em>ij</em>imos,mówiliśmy,true,,conjugation::po-polsku conjugation::basic-verb
"decir, vs, pret. indefinido",decir,mówić,to say,vs,pret_indefinido,d<em>ij</em>isteis,mówiliście,true,,conjugation::po-polsku conjugation::basic-verb
"decir, ellos, pret. indefinido",decir,mówić,to say,ellos,pret_indefinido,d<em>ij</em>eron,mówili,true,,conjugation::po-polsku conjugation::basic-verb
"decir, yo, pret. perfecto",decir,mówić,to say,yo,pret_perfecto,he d<em>ich</em>o,,true,,conjugation::basic-verb
"decir, tú, pret. perfecto",decir,mówić,to say,tu,pret_perfecto,has d<em>ich</em>o,,true,,conjugation::basic-verb
"decir, él, pret. perfecto",decir,mówić,to say,el,pret_perfecto,ha d<em>ich</em>o,,true,,conjugation::basic-verb
"decir, ns, pret. perfecto",decir,mówić,to say,ns,pret_perfecto,hemos d<em>ich</em>o,,true,,conjugation::basic-verb
"decir, vs, pret. perfecto",decir,mówić,to say,vs,pret_perfecto,habéis d<em>ich</em>o,,true,,conjugation::basic-verb
"decir, ellos, pret. perfecto",decir,mówić,to say,ellos,pret_perfecto,han d<em>ich</em>o,,true,,conjugation::basic-verb
"decir, yo, presente progresivo",decir,mówić,to say,yo,presente_progresivo,estoy d<em>i</em>ciendo,,true,,conjugation::basic-verb
"decir, tú, presente progresivo",decir,mówić,to say,tu,presente_progresivo,estás d<em>i</em>ciendo,,true,,conjugation::basic-verb
"decir, él, presente progresivo",decir,mówić,to say,el,presente_progresivo,está d<em>i</em>ciendo,,true,,conjugation::basic-verb
"decir, ns, presente progresivo",decir,mówić,to say,ns,presente_progresivo,estamos d<em>i</em>ciendo,,true,,conjugation::basic-verb
"decir, vs, presente progresivo",decir,mówić,to say,vs,presente_progresivo,estáis d<em>i</em>ciendo,,true,,conjugation::basic-verb
"decir, ellos, presente progresivo",decir,mówić,to say,ellos,presente_progresivo,están d<em>i</em>ciendo,,true,,conjugation::basic-verb
"decir, yo, pretérito imperfecto",decir,mówić,to say,yo,pret_imperfecto,decía,,false,,conjugation::basic-verb
"decir, tú, pretérito imperfecto",decir,mówić,to say,tu,pret_imperfecto,decías,,false,,conjugation::basic-verb
"decir, él, pretérito imperfecto",decir,mówić,to say,el,pret_imperfecto,decía,,false,,conjugation::basic-verb
"decir, ns, pretérito imperfecto",decir,mówić,to say,ns,pret_imperfecto,decíamos,,false,,conjugation::basic-verb
"decir, vs, pretérito imperfecto",decir,mówić,to say,vs,pret_imperfecto,decíais,,false,,conjugation::basic-verb
"decir, ellos, pretérito imperfecto",decir,mówić,to say,ellos,pret_imperfecto,decían,,false,,conjugation::basic-verb
"decir, tú, imperativo",decir,mówić,to say,tu,imperativo,d<em>i</em>,,true,,conjugation::basic-verb
"decir, usted, imperativo",decir,mówić,to say,ud,imperativo,d<em>ig</em>a,,true,,conjugation::basic-verb
"decir, ns, imperativo",decir,mówić,to say,ns,imperativo,d<em>ig</em>amos,,true,,conjugation::basic-verb
"decir, vs, imperativo",decir,mówić,to say,vs,imperativo,decid,,false,,conjugation::basic-verb
"decir, ustedes, imperativo",decir,mówić,to say,uds,imperativo,d<em>ig</em>an,,true,,conjugation::basic-verb
"decir, yo, futuro",decir,mówić,to say,yo,futuro_simple,d<em>ir</em>é,,true,,conjugation::basic-verb
"decir, tú, futuro",decir,mówić,to say,tu,futuro_simple,d<em>ir</em>ás,,true,,conjugation::basic-verb
"decir, él, futuro",decir,mówić,to say,el,futuro_simple,d<em>ir</em>á,,true,,conjugation::basic-verb
"decir, ns, futuro",decir,mówić,to say,ns,futuro_simple,d<em>ir</em>emos,,true,,conjugation::basic-verb
"decir, vs, futuro",decir,mówić,to say,vs,futuro_simple,d<em>ir</em>éis,,true,,conjugation::basic-verb
"decir, ellos, futuro",decir,mówić,to say,ellos,futuro_simple,d<em>ir</em>án,,true,,conjugation::basic-verb
"dejar, yo, presente",dejar,pozostawić,to leave,yo,presente,dejo,,false,,conjugation::basic-verb
"dejar, tú, presente",dejar,pozostawić,to leave,tu,presente,dejas,,false,,conjugation::basic-verb
"dejar, él, presente",dejar,pozostawić,to leave,el,presente,deja,,false,,conjugation::basic-verb
"dejar, ns, presente",dejar,pozostawić,to leave,ns,presente,dejamos,,false,,conjugation::basic-verb
"dejar, vs, presente",dejar,pozostawić,to leave,vs,presente,dejáis,,false,,conjugation::basic-verb
"dejar, ellos, presente",dejar,pozostawić,to leave,ellos,presente,dejan,,false,,conjugation::basic-verb
"dejar, yo, pret. indefinido",dejar,pozostawić,to leave,yo,pret_indefinido,dejé,,false,,conjugation::basic-verb
"dejar, tú, pret. indefinido",dejar,pozostawić,to leave,tu,pret_indefinido,dejaste,,false,,conjugation::basic-verb
"dejar, él, pret. indefinido",dejar,pozostawić,to leave,el,pret_indefinido,dejó,,false,,conjugation::basic-verb
"dejar, ns, pret. indefinido",dejar,pozostawić,to leave,ns,pret_indefinido,dejamos,,false,,conjugation::basic-verb
"dejar, vs, pret. indefinido",dejar,pozostawić,to leave,vs,pret_indefinido,dejasteis,,false,,conjugation::basic-verb
"dejar, ellos, pret. indefinido",dejar,pozostawić,to leave,ellos,pret_indefinido,dejaron,,false,,conjugation::basic-verb
"dejar, yo, pret. perfecto",dejar,pozostawić,to leave,yo,pret_perfecto,he dejado,,false,,conjugation::basic-verb
"dejar, tú, pret. perfecto",dejar,pozostawić,to leave,tu,pret_perfecto,has dejado,,false,,conjugation::basic-verb
"dejar, él, pret. perfecto",dejar,pozostawić,to leave,el,pret_perfecto,ha dejado,,false,,conjugation::basic-verb
"dejar, ns, pret. perfecto",dejar,pozostawić,to leave,ns,pret_perfecto,hemos dejado,,false,,conjugation::basic-verb
"dejar, vs, pret. perfecto",dejar,pozostawić,to leave,vs,pret_perfecto,habéis dejado,,false,,conjugation::basic-verb
"dejar, ellos, pret. perfecto",dejar,pozostawić,to leave,ellos,pret_perfecto,han dejado,,false,,conjugation::basic-verb
"dejar, yo, presente progresivo",dejar,pozostawić,to leave,yo,presente_progresivo,estoy dejando,,false,,conjugation::basic-verb
"dejar, tú, presente progresivo",dejar,pozostawić,to leave,tu,presente_progresivo,estás dejando,,false,,conjugation::basic-verb
"dejar, él, presente progresivo",dejar,pozostawić,to leave,el,presente_progresivo,está dejando,,false,,conjugation::basic-verb
"dejar, ns, presente progresivo",dejar,pozostawić,to leave,ns,presente_progresivo,estamos dejando,,false,,conjugation::basic-verb
"dejar, vs, presente progresivo",dejar,pozostawić,to leave,vs,presente_progresivo,estáis dejando,,false,,conjugation::basic-verb
"dejar, ellos, presente progresivo",dejar,pozostawić,to leave,ellos,presente_progresivo,están dejando,,false,,conjugation::basic-verb
"dejar, yo, pretérito imperfecto",dejar,pozostawić,to leave,yo,pret_imperfecto,dejaba,,false,,conjugation::basic-verb
"dejar, tú, pretérito imperfecto",dejar,pozostawić,to leave,tu,pret_imperfecto,dejabas,,false,,conjugation::basic-verb
"dejar, él, pretérito imperfecto",dejar,pozostawić,to leave,el,pret_imperfecto,dejaba,,false,,conjugation::basic-verb
"dejar, ns, pretérito imperfecto",dejar,pozostawić,to leave,ns,pret_imperfecto,dejábamos,,false,,conjugation::basic-verb
"dejar, vs, pretérito imperfecto",dejar,pozostawić,to leave,vs,pret_imperfecto,dejabais,,false,,conjugation::basic-verb
"dejar, ellos, pretérito imperfecto",dejar,pozostawić,to leave,ellos,pret_imperfecto,dejaban,,false,,conjugation::basic-verb
"dejar, tú, imperativo",dejar,pozostawić,to leave,tu,imperativo,deja,,false,,conjugation::basic-verb
"dejar, usted, imperativo",dejar,pozostawić,to leave,ud,imperativo,deje,,false,,conjugation::basic-verb
"dejar, ns, imperativo",dejar,pozostawić,to leave,ns,imperativo,dejemos,,false,,conjugation::basic-verb
"dejar, vs, imperativo",dejar,pozostawić,to leave,vs,imperativo,dejad,,false,,conjugation::basic-verb
"dejar, ustedes, imperativo",dejar,pozostawić,to leave,uds,imperativo,dejen,,false,,conjugation::basic-verb
"dejar, yo, futuro",dejar,pozostawić,to leave,yo,futuro_simple,dejaré,,false,,conjugation::basic-verb
"dejar, tú, futuro",dejar,pozostawić,to leave,tu,futuro_simple,dejarás,,false,,conjugation::basic-verb
"dejar, él, futuro",dejar,pozostawić,to leave,el,futuro_simple,dejará,,false,,conjugation::basic-verb
"dejar, ns, futuro",dejar,pozostawić,to leave,ns,futuro_simple,dejaremos,,false,,conjugation::basic-verb
"dejar, vs, futuro",dejar,pozostawić,to leave,vs,futuro_simple,dejaréis,,false,,conjugation::basic-verb
"dejar, ellos, futuro",dejar,pozostawić,to leave,ellos,futuro_simple,dejarán,,false,,conjugation::basic-verb
"desayunar, yo, presente",desayunar,jeść śniadanie,to have breakfast,yo,presente,desayuno,,false,,
"desayunar, tú, presente",desayunar,jeść śniadanie,to have breakfast,tu,presente,desayunas,,false,,
"desayunar, él, presente",desayunar,jeść śniadanie,to have breakfast,el,presente,desayuna,,false,,
"desayunar, ns, presente",desayunar,jeść śniadanie,to have breakfast,ns,presente,desayunamos,,false,,
"desayunar, vs, presente",desayunar,jeść śniadanie,to have breakfast,vs,presente,desayunáis,,false,,
"desayunar, ellos, presente",desayunar,jeść śniadanie,to have breakfast,ellos,presente,desayunan,,false,,
"desayunar, yo, pret. indefinido",desayunar,jeść śniadanie,to have breakfast,yo,pret_indefinido,desayuné,,false,,
"desayunar, tú, pret. indefinido",desayunar,jeść śniadanie,to have breakfast,tu,pret_indefinido,desayunaste,,false,,
