#separator:,
#html:true
#if matches:keep both
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::presente progresivo: yo, tú, él
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"vencer, él, presente progresivo",vencer,pokonać,to defeat,el,presente_progresivo,está venciendo,,false,,
"venir, yo, presente progresivo",venir,przychodzić,to come,yo,presente_progresivo,estoy v<em>i</em>niendo,,true,,conjugation::basic-verb
"venir, tú, presente progresivo",venir,przychodzić,to come,tu,presente_progresivo,estás v<em>i</em>niendo,,true,,conjugation::basic-verb
"venir, él, presente progresivo",venir,przychodzić,to come,el,presente_progresivo,está v<em>i</em>niendo,,true,,conjugation::basic-verb
"ver, yo, presente progresivo",ver,oglądać,to see,yo,presente_progresivo,estoy viendo,,false,,conjugation::basic-verb
"ver, tú, presente progresivo",ver,oglądać,to see,tu,presente_progresivo,estás viendo,,false,,conjugation::basic-verb
"ver, él, presente progresivo",ver,oglądać,to see,el,presente_progresivo,está viendo,,false,,conjugation::basic-verb
"vestir, yo, presente progresivo",vestir,nosić,to wear,yo,presente_progresivo,estoy v<em>i</em>stiendo,,true,vestir,
"vestir, tú, presente progresivo",vestir,nosić,to wear,tu,presente_progresivo,estás v<em>i</em>stiendo,,true,vestir,
"vestir, él, presente progresivo",vestir,nosić,to wear,el,presente_progresivo,está v<em>i</em>stiendo,,true,vestir,
"vestirse, yo, presente progresivo",vestirse,ubierać się,to get dressed,yo,presente_progresivo,me estoy v<em>i</em>stiendo,,true,,
"vestirse, tú, presente progresivo",vestirse,ubierać się,to get dressed,tu,presente_progresivo,te estás v<em>i</em>stiendo,,true,,
"vestirse, él, presente progresivo",vestirse,ubierać się,to get dressed,el,presente_progresivo,se está v<em>i</em>stiendo,,true,,
"volar, yo, presente progresivo",volar,latać,to fly,yo,presente_progresivo,estoy volando,,false,,
"volar, tú, presente progresivo",volar,latać,to fly,tu,presente_progresivo,estás volando,,false,,
"volar, él, presente progresivo",volar,latać,to fly,el,presente_progresivo,está volando,,false,,
"volver, yo, presente progresivo",volver,wracać,to return,yo,presente_progresivo,estoy volviendo,,false,,conjugation::basic-verb
"volver, tú, presente progresivo",volver,wracać,to return,tu,presente_progresivo,estás volviendo,,false,,conjugation::basic-verb
"volver, él, presente progresivo",volver,wracać,to return,el,presente_progresivo,está volviendo,,false,,conjugation::basic-verb
"jugar, yo, presente progresivo",jugar,grać,to play,yo,presente_progresivo,estoy jugando,,false,,
"jugar, tú, presente progresivo",jugar,grać,to play,tu,presente_progresivo,estás jugando,,false,,
"jugar, él, presente progresivo",jugar,grać,to play,el,presente_progresivo,está jugando,,false,,
"utilizar, yo, presente progresivo",utilizar,używać,to use,yo,presente_progresivo,estoy utilizando,,false,,
"utilizar, tú, presente progresivo",utilizar,używać,to use,tu,presente_progresivo,estás utilizando,,false,,
"utilizar, él, presente progresivo",utilizar,używać,to use,el,presente_progresivo,está utilizando,,false,,
"marcar, yo, presente progresivo",marcar,zaznaczać,to mark,yo,presente_progresivo,estoy marcando,,false,,
"marcar, tú, presente progresivo",marcar,zaznaczać,to mark,tu,presente_progresivo,estás marcando,,false,,
"marcar, él, presente progresivo",marcar,zaznaczać,to mark,el,presente_progresivo,está marcando,,false,,
"rechazar, yo, presente progresivo",rechazar,odrzucać,to reject,yo,presente_progresivo,estoy rechazando,,false,,
"rechazar, tú, presente progresivo",rechazar,odrzucać,to reject,tu,presente_progresivo,estás rechazando,,false,,
"rechazar, él, presente progresivo",rechazar,odrzucać,to reject,el,presente_progresivo,está rechazando,,false,,
"aparcar, yo, presente progresivo",aparcar,parkować,to park,yo,presente_progresivo,estoy aparcando,,false,,
"aparcar, tú, presente progresivo",aparcar,parkować,to park,tu,presente_progresivo,estás aparcando,,false,,
"aparcar, él, presente progresivo",aparcar,parkować,to park,el,presente_progresivo,está aparcando,,false,,
"tocar, yo, presente progresivo",tocar,dotykać,to touch,yo,presente_progresivo,estoy tocando,,false,,
"tocar, tú, presente progresivo",tocar,dotykać,to touch,tu,presente_progresivo,estás tocando,,false,,
"tocar, él, presente progresivo",tocar,dotykać,to touch,el,presente_progresivo,está tocando,,false,,
"alcanzar, yo, presente progresivo",alcanzar,sięgać,to reach,yo,presente_progresivo,estoy alcanzando,,false,,
"alcanzar, tú, presente progresivo",alcanzar,sięgać,to reach,tu,presente_progresivo,estás alcanzando,,false,,
"alcanzar, él, presente progresivo",alcanzar,sięgać,to reach,el,presente_progresivo,está alcanzando,,false,,
"producir, yo, presente progresivo",producir,produkować,to produce,yo,presente_progresivo,estoy produciendo,,false,,
"producir, tú, presente progresivo",producir,produkować,to produce,tu,presente_progresivo,estás produciendo,,false,,
"producir, él, presente progresivo",producir,produkować,to produce,el,presente_progresivo,está produciendo,,false,,
"sustituir, yo, presente progresivo",sustituir,zastępować,to substitute,yo,presente_progresivo,estoy sustitu<em>y</em>endo,,true,,
"sustituir, tú, presente progresivo",sustituir,zastępować,to substitute,tu,presente_progresivo,estás sustitu<em>y</em>endo,,true,,
"sustituir, él, presente progresivo",sustituir,zastępować,to substitute,el,presente_progresivo,está sustitu<em>y</em>endo,,true,,
"aprobarse, yo, presente progresivo",aprobarse,aprobować,to pass,yo,presente_progresivo,me estoy aprobando,,false,,
"aprobarse, tú, presente progresivo",aprobarse,aprobować,to pass,tu,presente_progresivo,te estás aprobando,,false,,
"aprobarse, él, presente progresivo",aprobarse,aprobować,to pass,el,presente_progresivo,se está aprobando,,false,,
"luchar, yo, presente progresivo",luchar,walczyć,to fight,yo,presente_progresivo,estoy luchando,,false,,
"luchar, tú, presente progresivo",luchar,walczyć,to fight,tu,presente_progresivo,estás luchando,,false,,
"luchar, él, presente progresivo",luchar,walczyć,to fight,el,presente_progresivo,está luchando,,false,,
