#separator:,
#html:true
#if matches:keep both
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::pret. perfecto: yo, tú, él
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"producir, yo, pret. perfecto",producir,produkować,to produce,yo,pret_perfecto,he producido,,false,,
"producir, tú, pret. perfecto",producir,produkować,to produce,tu,pret_perfecto,has producido,,false,,
"producir, él, pret. perfecto",producir,produkować,to produce,el,pret_perfecto,ha producido,,false,,
"prohibir, yo, pret. perfecto",prohibir,zabronić,to prohibit,yo,pret_perfecto,he prohibido,,false,,
"prohibir, tú, pret. perfecto",prohibir,zabronić,to prohibit,tu,pret_perfecto,has prohibido,,false,,
"prohibir, él, pret. perfecto",prohibir,zabronić,to prohibit,el,pret_perfecto,ha prohibido,,false,,
"querer, yo, pret. perfecto",querer,chcieć,to want,yo,pret_perfecto,he querido,,false,,conjugation::basic-verb
"querer, tú, pret. perfecto",querer,chcieć,to want,tu,pret_perfecto,has querido,,false,,conjugation::basic-verb
"querer, él, pret. perfecto",querer,chcieć,to want,el,pret_perfecto,ha querido,,false,,conjugation::basic-verb
"rechazar, yo, pret. perfecto",rechazar,odrzucać,to reject,yo,pret_perfecto,he rechazado,,false,,
"rechazar, tú, pret. perfecto",rechazar,odrzucać,to reject,tu,pret_perfecto,has rechazado,,false,,
"rechazar, él, pret. perfecto",rechazar,odrzucać,to reject,el,pret_perfecto,ha rechazado,,false,,
"repetir, yo, pret. perfecto",repetir,powtarzać,to do again,yo,pret_perfecto,he repetido,,false,,
"repetir, tú, pret. perfecto",repetir,powtarzać,to do again,tu,pret_perfecto,has repetido,,false,,
"repetir, él, pret. perfecto",repetir,powtarzać,to do again,el,pret_perfecto,ha repetido,,false,,
"romperse, yo, pret. perfecto",romperse,złamać,to break,yo,pret_perfecto,me he ro<em>t</em>o,,true,,
"romperse, tú, pret. perfecto",romperse,złamać,to break,tu,pret_perfecto,te has ro<em>t</em>o,,true,,
"romperse, él, pret. perfecto",romperse,złamać,to break,el,pret_perfecto,se ha ro<em>t</em>o,,true,,
"romper, yo, pret. perfecto",romper,łamać,to break,yo,pret_perfecto,he ro<em>t</em>o,,true,,
"romper, tú, pret. perfecto",romper,łamać,to break,tu,pret_perfecto,has ro<em>t</em>o,,true,,
"romper, él, pret. perfecto",romper,łamać,to break,el,pret_perfecto,ha ro<em>t</em>o,,true,,
"saber, yo, pret. perfecto",saber,wiedzieć,to know,yo,pret_perfecto,he sabido,,false,,conjugation::basic-verb
"saber, tú, pret. perfecto",saber,wiedzieć,to know,tu,pret_perfecto,has sabido,,false,,conjugation::basic-verb
"saber, él, pret. perfecto",saber,wiedzieć,to know,el,pret_perfecto,ha sabido,,false,,conjugation::basic-verb
"sacarse, yo, pret. perfecto",sacarse,dostać,to take off,yo,pret_perfecto,me he sacado,,false,,
"sacarse, tú, pret. perfecto",sacarse,dostać,to take off,tu,pret_perfecto,te has sacado,,false,,
"sacarse, él, pret. perfecto",sacarse,dostać,to take off,el,pret_perfecto,se ha sacado,,false,,
"salir, yo, pret. perfecto",salir,wychodzić,to go out,yo,pret_perfecto,he salido,,false,,conjugation::basic-verb
"salir, tú, pret. perfecto",salir,wychodzić,to go out,tu,pret_perfecto,has salido,,false,,conjugation::basic-verb
"salir, él, pret. perfecto",salir,wychodzić,to go out,el,pret_perfecto,ha salido,,false,,conjugation::basic-verb
"seguir, yo, pret. perfecto",seguir,kontynuować,to follow,yo,pret_perfecto,he seguido,,false,,conjugation::basic-verb
"seguir, tú, pret. perfecto",seguir,kontynuować,to follow,tu,pret_perfecto,has seguido,,false,,conjugation::basic-verb
"seguir, él, pret. perfecto",seguir,kontynuować,to follow,el,pret_perfecto,ha seguido,,false,,conjugation::basic-verb
"sentir, yo, pret. perfecto",sentir,czuć,to feel,yo,pret_perfecto,he sentido,,false,,
"sentir, tú, pret. perfecto",sentir,czuć,to feel,tu,pret_perfecto,has sentido,,false,,
"sentir, él, pret. perfecto",sentir,czuć,to feel,el,pret_perfecto,ha sentido,,false,,
"ser, yo, pret. perfecto",ser,być,to be,yo,pret_perfecto,he sido,,false,ser,conjugation::basic-verb
"ser, tú, pret. perfecto",ser,być,to be,tu,pret_perfecto,has sido,,false,ser,conjugation::basic-verb
"ser, él, pret. perfecto",ser,być,to be,el,pret_perfecto,ha sido,,false,ser,conjugation::basic-verb
"soler, yo, pret. perfecto",soler,mieć w zwyczaju,to use to,yo,pret_perfecto,he solido,,false,,
"soler, tú, pret. perfecto",soler,mieć w zwyczaju,to use to,tu,pret_perfecto,has solido,,false,,
"soler, él, pret. perfecto",soler,mieć w zwyczaju,to use to,el,pret_perfecto,ha solido,,false,,
"suponer, yo, pret. perfecto",suponer,przypuszczać,to suppose,yo,pret_perfecto,he sup<em>uest</em>o,,true,,
"suponer, tú, pret. perfecto",suponer,przypuszczać,to suppose,tu,pret_perfecto,has sup<em>uest</em>o,,true,,
"suponer, él, pret. perfecto",suponer,przypuszczać,to suppose,el,pret_perfecto,ha sup<em>uest</em>o,,true,,
"sustituir, yo, pret. perfecto",sustituir,zastępować,to substitute,yo,pret_perfecto,he sustituido,,false,,
"sustituir, tú, pret. perfecto",sustituir,zastępować,to substitute,tu,pret_perfecto,has sustituido,,false,,
"sustituir, él, pret. perfecto",sustituir,zastępować,to substitute,el,pret_perfecto,ha sustituido,,false,,
"tener, yo, pret. perfecto",tener,mieć,to have,yo,pret_perfecto,he tenido,,false,,conjugation::basic-verb
"tener, tú, pret. perfecto",tener,mieć,to have,tu,pret_perfecto,has tenido,,false,,conjugation::basic-verb
"tener, él, pret. perfecto",tener,mieć,to have,el,pret_perfecto,ha tenido,,false,,conjugation::basic-verb
"tocar, yo, pret. perfecto",tocar,dotykać,to touch,yo,pret_perfecto,he tocado,,false,,
"tocar, tú, pret. perfecto",tocar,dotykać,to touch,tu,pret_perfecto,has tocado,,false,,
"tocar, él, pret. perfecto",tocar,dotykać,to touch,el,pret_perfecto,ha tocado,,false,,
"trabajar, yo, pret. perfecto",trabajar,pracować,to work,yo,pret_perfecto,he trabajado,,false,,conjugation::basic-verb
"trabajar, tú, pret. perfecto",trabajar,pracować,to work,tu,pret_perfecto,has trabajado,,false,,conjugation::basic-verb
"trabajar, él, pret. perfecto",trabajar,pracować,to work,el,pret_perfecto,ha trabajado,,false,,conjugation::basic-verb
"traducir, yo, pret. perfecto",traducir,tłumaczyć,to translate,yo,pret_perfecto,he traducido,,false,,
"traducir, tú, pret. perfecto",traducir,tłumaczyć,to translate,tu,pret_perfecto,has traducido,,false,,
"traducir, él, pret. perfecto",traducir,tłumaczyć,to translate,el,pret_perfecto,ha traducido,,false,,
"traer, yo, pret. perfecto",traer,przynieść,to bring,yo,pret_perfecto,he tra<em>í</em>do,,true,,
"traer, tú, pret. perfecto",traer,przynieść,to bring,tu,pret_perfecto,has tra<em>í</em>do,,true,,
"traer, él, pret. perfecto",traer,przynieść,to bring,el,pret_perfecto,ha tra<em>í</em>do,,true,,
"tratar, yo, pret. perfecto",tratar,próbować,to treat,yo,pret_perfecto,he tratado,,false,,
"tratar, tú, pret. perfecto",tratar,próbować,to treat,tu,pret_perfecto,has tratado,,false,,
"tratar, él, pret. perfecto",tratar,próbować,to treat,el,pret_perfecto,ha tratado,,false,,
"utilizar, yo, pret. perfecto",utilizar,używać,to use,yo,pret_perfecto,he utilizado,,false,,
"utilizar, tú, pret. perfecto",utilizar,używać,to use,tu,pret_perfecto,has utilizado,,false,,
"utilizar, él, pret. perfecto",utilizar,używać,to use,el,pret_perfecto,ha utilizado,,false,,
"vencer, yo, pret. perfecto",vencer,pokonać,to defeat,yo,pret_perfecto,he vencido,,false,,
"vencer, tú, pret. perfecto",vencer,pokonać,to defeat,tu,pret_perfecto,has vencido,,false,,
"vencer, él, pret. perfecto",vencer,pokonać,to defeat,el,pret_perfecto,ha vencido,,false,,
"vender, yo, pret. perfecto",vender,sprzedawać,to sell,yo,pret_perfecto,he vendido,,false,,conjugation::basic-verb
"vender, tú, pret. perfecto",vender,sprzedawać,to sell,tu,pret_perfecto,has vendido,,false,,conjugation::basic-verb
"vender, él, pret. perfecto",vender,sprzedawać,to sell,el,pret_perfecto,ha vendido,,false,,conjugation::basic-verb
"venir, yo, pret. perfecto",venir,przychodzić,to come,yo,pret_perfecto,he venido,,false,,conjugation::basic-verb
"venir, tú, pret. perfecto",venir,przychodzić,to come,tu,pret_perfecto,has venido,,false,,conjugation::basic-verb
"venir, él, pret. perfecto",venir,przychodzić,to come,el,pret_perfecto,ha venido,,false,,conjugation::basic-verb
"ver, yo, pret. perfecto",ver,oglądać,to see,yo,pret_perfecto,he vi<em>st</em>o,,true,,conjugation::basic-verb
"ver, tú, pret. perfecto",ver,oglądać,to see,tu,pret_perfecto,has vi<em>st</em>o,,true,,conjugation::basic-verb
"ver, él, pret. perfecto",ver,oglądać,to see,el,pret_perfecto,ha vi<em>st</em>o,,true,,conjugation::basic-verb
"vestir, yo, pret. perfecto",vestir,nosić,to wear,yo,pret_perfecto,he vestido,,false,vestir,
"vestir, tú, pret. perfecto",vestir,nosić,to wear,tu,pret_perfecto,has vestido,,false,vestir,
"vestir, él, pret. perfecto",vestir,nosić,to wear,el,pret_perfecto,ha vestido,,false,vestir,
"vestirse, yo, pret. perfecto",vestirse,ubierać się,to get dressed,yo,pret_perfecto,me he vestido,,false,,
"vestirse, tú, pret. perfecto",vestirse,ubierać się,to get dressed,tu,pret_perfecto,te has vestido,,false,,
"vestirse, él, pret. perfecto",vestirse,ubierać się,to get dressed,el,pret_perfecto,se ha vestido,,false,,
"vivir, yo, pret. perfecto",vivir,żyć,to live,yo,pret_perfecto,he vivido,,false,,conjugation::basic-verb
"vivir, tú, pret. perfecto",vivir,żyć,to live,tu,pret_perfecto,has vivido,,false,,conjugation::basic-verb
"vivir, él, pret. perfecto",vivir,żyć,to live,el,pret_perfecto,ha vivido,,false,,conjugation::basic-verb
"volar, yo, pret. perfecto",volar,latać,to fly,yo,pret_perfecto,he volado,,false,,
"volar, tú, pret. perfecto",volar,latać,to fly,tu,pret_perfecto,has volado,,false,,
"volar, él, pret. perfecto",volar,latać,to fly,el,pret_perfecto,ha volado,,false,,
"volver, yo, pret. perfecto",volver,wracać,to return,yo,pret_perfecto,he v<em>uelt</em>o,,true,,conjugation::basic-verb
"volver, tú, pret. perfecto",volver,wracać,to return,tu,pret_perfecto,has v<em>uelt</em>o,,true,,conjugation::basic-verb
"volver, él, pret. perfecto",volver,wracać,to return,el,pret_perfecto,ha v<em>uelt</em>o,,true,,conjugation::basic-verb
